patent_id,inventor_id
5546971,fl:wi_ln:leonhardt-2
12478944,fl:mi_ln:jones-52
11682246,fl:ta_ln:park-130
RE39440,fl:he_ln:eurich-1
9567228,fl:ak_ln:matsuura-2
6837462,fl:ge_ln:vonthal-1
11596109,fl:jo_ln:severinomendes-1
6330353,fl:sh_ln:lai-51
4680377,fl:at_ln:nakamoto-1
9412702,fl:yo_ln:tomita-26
6861168,fl:to_ln:shimada-34
4803384,fl:ka_ln:suzuki-91
6970178,fl:ya_ln:tanioka-1
8460681,fl:to_ln:la-1
11580187,fl:to_ln:zoeteman-1
9837343,fl:ja_ln:choi-89
6284436,fl:zu_ln:aleksandrovich-1
5739423,fl:ch_ln:russell-15
11173684,fl:cl_ln:schisler-1
9598766,fl:ch_ln:birtcher-1
6270109,fl:br_ln:turner-2
8746234,fl:je_ln:samaniego-2
8244263,fl:fe_ln:cuervo-1
11506283,fl:li_ln:sun-125
11487137,fl:to_ln:larsson-1
12106358,fl:ja_ln:duke-16
11739361,fl:fa_ln:pirmoradi-1
7817940,fl:ta_ln:yano-49
D999361,fl:gu_ln:zheng-48
11865371,fl:ch_ln:capelli-2
D936707,fl:eu_ln:seo-33
6207849,fl:br_ln:johnson-60
7331074,fl:hs_ln:wu-172
6736485,fl:ch_ln:hoffman-9
5569654,fl:ph_ln:box-1
9291136,fl:jo_ln:isenberg-4
4151252,fl:jo_ln:marchand-2
11964596,fl:sa_ln:ajisaka-1
11312158,fl:ja_ln:bullington-3
12480140,fl:mi_ln:golanmashiach-2
4495087,fl:ar_ln:wright-2
8808666,fl:jo_ln:wall-21
8332042,fl:te_ln:williams-36
11341755,fl:ka_ln:matsuura-11
12435657,fl:yi_ln:zheng-50
10963961,fl:ad_ln:kornegay-1
D316436,fl:vi_ln:franzone-1
7491630,fl:pa_ln:grudowski-1
4559085,02a4zbzqbanplaj04libfmszx
11828264,fl:ma_ln:dudon-1
9620388,fl:ma_ln:bernardoviolante-1
D779579,fl:an_ln:anari-1
11203636,fl:ra_ln:kakkar-1
7127000,fl:de_ln:sklar-1
10330132,fl:bj_ln:will-1
6353089,fl:pi_ln:vanderbruggen-2
9954145,fl:de_ln:publicover-1
8688992,fl:go_ln:radisavljevic-1
8574563,fl:de_ln:st.laurent-1
4715609,fl:ta_ln:kasai-18
9819890,fl:ru_ln:wang-165
10854550,fl:we_ln:shen-96
4354966,fl:hi_ln:tanaka-69
8143952,fl:br_ln:henderson-5
8587473,fl:ja_ln:rastegar-1
4074272,02a6f0u52m1lg3q5bizc6ra74
7230729,fl:jo_ln:lewis-1
9017600,fl:ti_ln:welling-1
8984431,fl:ma_ln:vanos-3
10011313,fl:ta_ln:kokubo-2
5226421,fl:je_ln:frisbie-1
10020019,fl:hi_ln:kuno-17
10493971,fl:mi_ln:jurging-1
11847590,fl:da_ln:johnson-83
5015750,fl:de_ln:deavenport-1
10967049,fl:hu_ln:mctavish-1
5991019,02a7x9g6xf5pri3yzwedibmuf
D851687,fl:ra_ln:evenson-1
6345204,fl:jo_ln:heil-1
10694258,fl:ch_ln:kaiser-6
5454232,fl:an_ln:lermuzeaux-1
D1015799,fl:da_ln:sarnoff-2
10350286,fl:fr_ln:legros-1
11886852,02a89cijf34kr8mro2w976hw7
4432125,02a8aj62pze2w7apys4yt7dfb
10490982,fl:ja_ln:lykowski-1
5820801,fl:br_ln:greve-1
11148184,fl:sc_ln:kruepke-1
12043609,fl:an_ln:ahmed-1
4119552,fl:br_ln:davis-7
5421476,fl:ca_ln:matias-5
D1015544,fl:ch_ln:kuo-583
7450581,fl:ki_ln:lee-110
7781509,fl:br_ln:edgecombe-1
10418635,fl:da_ln:kim-219
D745417,fl:st_ln:manne-2
4170339,fl:ya_ln:ueda-20
5156547,fl:ro_ln:bailey-16
9983173,fl:dm_ln:davydov-5
10541766,fl:ig_ln:sotosek-1
8832405,fl:al_ln:rowe-3
8942885,fl:so_ln:lee-40
6882894,fl:de_ln:durbin-2
5476990,fl:he_ln:hittner-1
D915257,fl:sh_ln:wang-310
6017427,fl:ta_ln:yamamoto-68
4291982,fl:hs_ln:chin-8
10021532,fl:ju_ln:davis-16
12507023,fl:yo_ln:elbaba-1
D707369,fl:ka_ln:alexander-9
9032073,fl:se_ln:shinkarev-1
11864341,fl:we_ln:chen-176
D790565,fl:ch_ln:lavigne-2
11012129,fl:ro_ln:timo-1
5207714,02a9z7d50xyfgxdcu7ozwl4wg
7343120,fl:ti_ln:young-4
6034759,fl:ju_ln:enomoto-9
7728126,fl:ma_ln:zenoni-1
9029824,fl:ji_ln:zhang-274
11739319,fl:hu_ln:jiang-32
9160437,fl:ke_ln:sanagi-1
6699086,fl:da_ln:belter-1
8407548,fl:li_ln:hong-29
7905400,fl:de_ln:seifert-1
10209791,fl:sh_ln:hattori-37
4081358,fl:jo_ln:gatsis-1
8410991,fl:ch_ln:kwak-47
10853130,fl:ry_ln:barrett-1
12179286,fl:ji_ln:lu-261
D654451,fl:sa_ln:woo-8
D962489,fl:ta_ln:kim-388
6225322,fl:vi_ln:girijavallabhan-2
9019343,fl:ik_ln:tsukagoshi-1
D550917,fl:my_ln:lum-2
5328681,fl:na_ln:tozawa-1
7732793,fl:no_ln:bowering-2
8140998,fl:na_ln:kajima-1
11284927,fl:br_ln:traficant-1
6248345,fl:pe_ln:lacouture-1
4983725,fl:mu_ln:tomikawa-1
9419273,fl:hi_ln:watanabe-25
10506516,fl:pa_ln:giordano-1
10944404,fl:yu_ln:fang-14
6281980,fl:na_ln:aizawa-4
7961224,fl:pe_ln:cheimets-1
7780410,fl:da_ln:mollmann-1
8183477,fl:ju_ln:heo-17
10321271,fl:ta_ln:kang-47
9971262,fl:yu_ln:hasegawa-5
7058628,fl:la_ln:page-5
9679435,fl:ma_ln:randazzo-2
8715291,fl:ve_ln:sarva-2
8488686,fl:sc_ln:best-2
8089778,fl:yi_ln:wang-104
D338676,fl:ll_ln:tuggle-1
7543552,fl:st_ln:birkeland-1
11833652,fl:aa_ln:wiedner-1
5781536,fl:fr_ln:bauchot-2
D1081745,fl:hu_ln:huang-126
5835516,fl:ya_ln:kajikawa-3
11143332,fl:ji_ln:zhang-278
7462462,fl:da_ln:kase-1
9378923,fl:ya_ln:weinberg-1
D546832,fl:ti_ln:hulford-1
8224844,fl:ke_ln:fishkin-2
8899796,fl:su_ln:hong-100
4977176,fl:re_ln:amstutz-1
11581030,fl:ri_ln:eguchi-2
8824939,fl:sh_ln:yamamoto-74
11846597,fl:na_ln:subbaiyan-1
11791717,fl:pe_ln:liu-78
4103359,fl:ha_ln:henderson-1
6911208,fl:ik_ln:kato-1
4063209,fl:an_ln:kurtz-1
6133668,fl:yi_ln:huang-211
5187665,fl:to_ln:futami-3
9267823,fl:gu_ln:trummer-1
11509467,fl:an_ln:patel-52
D767794,fl:mi_ln:libreiro-1
5511288,fl:mi_ln:umney-1
12031191,fl:ka_ln:takeda-12
5969594,fl:lo_ln:gier-2
4817093,fl:ma_ln:mcmahon-10
12168253,fl:ka_ln:musha-1
5112018,fl:ro_ln:wahls-2
8041718,fl:mo_ln:tsunokawa-1
7162893,fl:pa_ln:ducat-1
5610704,fl:le_ln:berzins-1
10255025,fl:ke_ln:iwata-10
11765188,fl:di_ln:syrivelis-1
D1097759,02af8gk4qr2p3ljv38xqgnn36
5057143,fl:br_ln:wuerzer-1
5898808,fl:da_ln:morlion-2
6592780,fl:al_ln:debray-2
8957297,fl:ja_ln:lambrick-1
12282531,fl:jo_ln:lefleche-1
10067272,fl:ts_ln:maeda-3
5681793,fl:ri_ln:anderson-7
5581139,fl:ri_ln:toukola-1
9726022,fl:da_ln:jan-3
9220982,fl:j._ln:brack-1
11047205,fl:do_ln:atencio-2
12176777,fl:ak_ln:hori-3
9142108,fl:ja_ln:stone-39
7365931,fl:to_ln:fujimaki-4
8528002,fl:ph_ln:willoughby-1
12420237,fl:jo_ln:lee-605
9698412,fl:ry_ln:tajima-4
9051865,fl:ch_ln:charial-1
11805557,fl:hi_ln:suzuki-63
9902929,fl:ji_ln:wu-736
7340695,fl:fe_ln:ortiz-1
8320641,fl:pe_ln:corcoran-1
5847209,fl:ma_ln:rai-2
11342005,fl:ch_ln:chang-1282
8508790,fl:yo_ln:hirose-7
8458009,02aha1htlecz64fujjt9kfh66
9376580,fl:be_ln:calabotta-1
8181278,fl:th_ln:odorzynski-1
5838300,fl:yu_ln:bannai-2
8584122,fl:jo_ln:ferrandiz-1
7719790,fl:ma_ln:starr-10
8338461,fl:ma_ln:kajino-1
D658161,fl:hw_ln:chen-6
12391501,fl:hi_ln:konishi-12
7227455,fl:pa_ln:waszkowski-1
9502182,fl:hy_ln:chung-69
4549812,02ahztimpi58585lu1ol3s6fe
9421511,fl:ca_ln:finkeldei-1
4905445,fl:yo_ln:inomata-11
11242396,fl:pa_ln:umana-1
D285306,fl:ri_ln:joffe-1
9034257,fl:to_ln:covey-2
10925204,fl:ad_ln:sporrer-1
D840781,fl:st_ln:dechant-1
11472836,fl:mi_ln:kozlov-3
11715001,fl:ju_ln:qu-9
6664254,fl:wa_ln:rogozinski-1
12304083,fl:xi_ln:jiang-253
D996223,fl:re_ln:schlegel-2
8155296,fl:jo_ln:light-1
9413637,fl:ga_ln:khera-1
11672471,fl:ta_ln:hayashi-9
7179915,fl:ph_ln:stossel-1
12396523,fl:pe_ln:valois-1
11758686,fl:er_ln:tunks-1
10087540,fl:ga_ln:cao-10
4629293,fl:sh_ln:mihara-12
6378217,02ajnvr4e9c0zcjjs01spyhn9
10605658,fl:hy_ln:kim-1057
11783553,fl:jo_ln:friesenhahn-1
9621642,fl:na_ln:sawant-1
8431984,fl:si_ln:choi-16
11779858,fl:st_ln:blum-8
8336002,fl:iv_ln:chiu-1
11747053,fl:br_ln:briley-2
6642672,fl:we_ln:chen-129
11179868,fl:th_ln:clark-24
8365330,fl:ch_ln:lachenbruch-1
D817041,fl:di_ln:olvera-1
9657531,fl:jo_ln:gallagher-30
9768968,fl:we_ln:hao-35
5062658,fl:ka_ln:majeed-2
9092633,fl:mi_ln:starling-2
10246060,fl:ri_ln:garcia-21
12153600,fl:ma_ln:wu-66
7771983,fl:ra_ln:kramer-8
7406838,fl:ch_ln:wang-371
10132575,fl:hi_ln:yumi-1
10263828,fl:zi_ln:wang-139
4629748,fl:ta_ln:miyajima-1
12458258,fl:ja_ln:thrower-2
4107663,fl:no_ln:yamauchi-2
5413754,fl:yo_ln:yazawa-5
D391752,fl:pe_ln:vonconta-2
8581388,fl:te_ln:suzuki-23
4008529,02aljz8kzebzai6dxgqyg1uhj
7222834,fl:th_ln:greaves-2
7786146,fl:hu_ln:chen-165
6543322,fl:jo_ln:skoko-1
12236523,fl:ra_ln:pytel-1
7947625,fl:ry_ln:shinohara-8
11449768,fl:an_ln:mittal-15
11515426,fl:ka_ln:tochibayashi-1
5776319,fl:mi_ln:mar-2
4894945,fl:ro_ln:perrine-2
6790589,fl:ma_ln:takahashi-85
12456586,fl:ju_ln:kurita-1
11740885,fl:cr_ln:main-1
D925451,fl:ye_ln:kim-112
7947286,fl:to_ln:humphreys-1
8053906,fl:ji_ln:chen-113
4963566,fl:ma_ln:chihiro-2
10345309,fl:ma_ln:ernst-5
D359459,fl:ma_ln:dziersk-1
10268713,fl:ki_ln:mccorry-1
11263649,fl:ji_ln:xu-375
5652485,fl:ro_ln:spiegel-1
11466254,fl:je_ln:lim-27
7727745,fl:th_ln:vinayagamoorthy-1
8130081,fl:br_ln:smith-58
6311987,fl:er_ln:rinne-1
8372539,fl:je_ln:klug-5
6924498,fl:ph_ln:feldsine-2
5609570,fl:wi_ln:lamont-1
7745265,fl:ro_ln:scheuerlein-1
5859185,fl:ro_ln:ziegelmaier-1
11299413,fl:bi_ln:wu-94
10860305,fl:na_ln:bshara-1
12053115,fl:ja_ln:banning-2
7989420,fl:mi_ln:wolin-1
4874538,fl:ge_ln:dawson-1
10401663,fl:ka_ln:tsuda-11
7230273,fl:ma_ln:uchida-33
4299893,fl:ma_ln:szretter-1
5981232,fl:je_ln:hillman-4
D869095,fl:pa_ln:picon-1
11048621,fl:pa_ln:seshadri-1
11314515,fl:is_ln:bhati-1
8622861,fl:da_ln:ullmann-1
10278404,fl:kh_ln:alqaoud-1
12278051,fl:yu_ln:mikami-13
7638772,fl:mi_ln:watanabe-48
9991392,fl:sh_ln:yamazaki-59
6402477,fl:ro_ln:grubb-2
4755552,fl:wi_ln:bartz-1
9470934,fl:ja_ln:ryu-3
7874272,fl:pe_ln:sailer-1
8336017,fl:sa_ln:padmanabhan-8
9161715,fl:er_ln:leuthardt-1
10173211,fl:ya_ln:bhawe-1
D1033517,fl:di_ln:lin-30
10136481,fl:yu_ln:park-28
8750718,fl:ky_ln:lee-158
11530969,fl:we_ln:lee-8
9916761,fl:co_ln:dehart-2
11320941,fl:ju_ln:park-19
7283077,fl:yo_ln:son-96
5382574,fl:kl_ln:jorgensen-2
6272570,fl:ts_ln:kasai-2
D980347,fl:bo_ln:jiang-25
12479727,fl:ma_ln:caffio-1
6677629,fl:ch_ln:renner-4
11392355,fl:au_ln:walters-1
9617479,fl:br_ln:fingland-1
D718564,fl:ce_ln:ragot-1
6920319,fl:ma_ln:agren-1
11448239,fl:mi_ln:zielenbach-1
5765485,fl:me_ln:thoman-1
8565546,fl:ch_ln:barillot-1
6823891,fl:do_ln:draper-4
7742860,fl:no_ln:diekhans-2
11147524,fl:vi_ln:cabot-1
4789760,fl:li_ln:koyama-1
5298454,fl:sh_ln:pei-2
D291994,fl:th_ln:duffin-1
11723947,fl:pe_ln:dekeizer-1
6309798,fl:ma_ln:winter-11
8992165,fl:st_ln:garrett-3
11842389,fl:mi_ln:stephan-4
9425973,fl:as_ln:azizgomez-1
10201126,fl:ty_ln:brockel-1
8428132,fl:do_ln:thoreau-1
D665802,fl:sh_ln:griggy-1
4886293,fl:we_ln:weiler-1
10867583,fl:ka_ln:vaidyanathan-6
12415803,fl:sh_ln:kulkarni-45
D579466,fl:ta_ln:kanai-13
8719234,fl:sh_ln:akirav-1
D462076,fl:ti_ln:wasko-2
11849584,fl:ta_ln:matsuzaki-23
12027272,fl:pa_ln:wang-21
10888251,fl:da_ln:shen-6
11055091,fl:gu_ln:ferreira-2
5108783,fl:hi_ln:tateoka-1
10880808,fl:ha_ln:peng-64
9820887,fl:ko_ln:vardin-1
D732108,fl:ju_ln:ryu-75
9558892,fl:al_ln:baca-1
4885542,fl:le_ln:kaufman-5
5670855,fl:ka_ln:okunishi-1
5086051,fl:fr_ln:soler-2
9512551,fl:ky_ln:kim-392
10431655,fl:ch_ln:lee-203
5019319,fl:yu_ln:fukuura-1
11094587,fl:fl_ln:griggio-1
11007245,fl:he_ln:agnew-1
8581347,fl:li_ln:chang-19
8945362,fl:jo_ln:carter-27
4844147,fl:te_ln:yamaguchi-10
3984714,fl:ra_ln:schilling-1
7882718,fl:br_ln:gould-2
4339656,fl:yo_ln:tabata-8
11790023,fl:tr_ln:borden-1
4806148,fl:si_ln:ottengraf-1
8119344,fl:wo_ln:baumgartner-1
5409942,fl:je_ln:sabol-2
6646648,fl:ch_ln:donham-1
7644408,fl:ja_ln:kroening-1
10305673,02aucu9kr35xqlvi6ctkodski
4183599,fl:ll_ln:wetzig-1
6747426,fl:ta_ln:katsu-2
8765311,fl:da_ln:watanabe-8
5668016,fl:jo_ln:fernandezpol-1
8293112,fl:su_ln:majumdar-3
11386512,fl:ch_ln:bunch-1
11370497,fl:ja_ln:bromley-3
7829678,fl:ju_ln:kantor-1
7147392,fl:da_ln:edgerley-1
8917027,fl:ha_ln:radermacher-6
7002510,fl:ch_ln:frey-8
11866876,fl:br_ln:ramasco-1
9277374,fl:pe_ln:gits-2
7871406,fl:mo_ln:nields-1
9219078,fl:ka_ln:cheng-84
8939849,fl:mi_ln:sullivan-5
4129721,fl:ca_ln:higgens-1
D381880,fl:ta_ln:abed-2
7202925,fl:yo_ln:jang-87
11746010,fl:jo_ln:martinezvalpenalosa-1
12432416,fl:ro_ln:dhiman-1
8810581,fl:ar_ln:wun-2
8575972,fl:sp_ln:gold-2
11594454,fl:sh_ln:harada-25
8467718,fl:ic_ln:okajima-1
6245359,fl:do_ln:sarubbi-1
6673357,fl:wi_ln:morrow-4
10199609,fl:ho_ln:cheng-41
6555093,fl:ma_ln:alvarezhernandez-1
6490242,fl:br_ln:bonn-2
9763136,fl:ya_ln:qin-29
11377480,fl:er_ln:ostertag-3
7865185,fl:to_ln:holmes-1
10237176,fl:na_ln:nayak-8
9653941,fl:jo_ln:anderson-5
7556118,fl:ho_ln:huh-4
D630940,fl:ca_ln:shapiro-1
6960429,fl:da_ln:mackey-7
11907683,fl:mi_ln:waidner-1
4308103,fl:fr_ln:rotter-2
7062599,fl:pa_ln:pistilli-1
D525797,fl:ja_ln:lowsky-1
11739300,fl:an_ln:person-3
11910083,fl:eu_ln:choi-21
D469253,fl:hu_ln:lewis-1
10706068,fl:ga_ln:javitt-1
8787673,fl:sh_ln:urbach-1
9118930,fl:ma_ln:hagai-1
D1096557,fl:ha_ln:kim-558
7749671,fl:yo_ln:mikuriya-2
7514750,fl:an_ln:mauder-1
11983360,fl:ch_ln:lee-1166
10943741,fl:cr_ln:nies-2
7714511,fl:ta_ln:mizojiri-1
8258502,fl:ma_ln:howell-22
5658845,fl:ke_ln:yamada-38
10089827,fl:ed_ln:bowron-1
9061773,fl:di_ln:bausen-1
10741909,fl:ma_ln:martinis-1
7312417,fl:th_ln:stahs-1
5927920,fl:ke_ln:swanstrom-1
10939732,fl:xi_ln:dong-169
5415625,fl:ri_ln:gildersleeve-1
6591431,fl:he_ln:schonbeck-1
12267017,fl:er_ln:fernandez-10
4156678,fl:ac_ln:krueger-1
11933136,fl:ji_ln:xu-159
6316679,fl:ca_ln:supplee-1
9927841,fl:il_ln:kauhaniemi-1
5000958,fl:ro_ln:lenk-1
4311019,fl:ge_ln:cohen-6
6827050,fl:da_ln:martin-55
6438354,fl:pa_ln:ramanujam-2
8132195,fl:hi_ln:nishida-44
11485911,fl:yu_ln:yonezawa-2
8938968,fl:mi_ln:dusing-1
11484697,fl:ra_ln:sonderegger-1
D754225,fl:mi_ln:smith-107
4228740,fl:ha_ln:vogel-6
9055392,fl:pr_ln:hirisave-1
4115293,fl:da_ln:schoenholz-1
5640317,fl:ji_ln:lei-58
10012027,fl:jo_ln:kinnunen-1
6215310,fl:a._ln:stormer-1
6665820,02b17ln4lx0dbxru0582djpd8
11418319,fl:eh_ln:aharoni-1
7816081,fl:ma_ln:mitsuhashi-11
D442783,fl:mi_ln:pratt-11
5168135,fl:ma_ln:tsunoda-20
8804172,fl:ju_ln:murashita-1
7383185,fl:me_ln:mohri-1
9556824,fl:pe_ln:diehl-2
6804185,fl:mi_ln:sato-68
10829590,fl:ju_ln:herwig-1
9676462,fl:ju_ln:alders-1
10943615,fl:ta_ln:inoue-114
11929705,fl:no_ln:xiao-2
11828360,fl:do_ln:jeong-26
7357478,fl:hi_ln:usuda-6
7374519,fl:sc_ln:naidus-1
9585260,fl:su_ln:kim-103
7441063,fl:ku_ln:tseng-19
D590374,fl:jo_ln:vonbuelow-3
11235051,fl:ro_ln:vogels-1
11390804,fl:yu_ln:won-15
5804057,fl:er_ln:stortz-1
8025795,fl:je_ln:miner-2
8151143,fl:qi_ln:teng-8
11531219,fl:ju_ln:xu-61
10974581,fl:je_ln:krakowiak-1
5858706,fl:bo_ln:ho-3
9553522,fl:ov_ln:boe-1
4875834,fl:ki_ln:terauchi-1
9211733,fl:mi_ln:ide-11
6925636,fl:pa_ln:haugen-2
6659012,fl:ma_ln:fegg-1
4473187,fl:ka_ln:floegel-1
7876243,fl:ry_ln:araki-2
7905307,fl:hi_ln:kosaka-8
11155693,fl:mo_ln:hughes-2
11564654,fl:se_ln:gorges-2
6898317,fl:ro_ln:sesek-1
7242113,fl:no_ln:miyamoto-16
4099643,02b4iwciuenoyvtnibo3z17sf
5654452,fl:du_ln:hong-8
5479577,fl:we_ln:yang-117
9269975,fl:pa_ln:adcock-3
5795819,fl:ro_ln:geffken-1
8711643,fl:yo_ln:kato-76
9411294,fl:ju_ln:aoyama-4
10604466,fl:we_ln:xu-12
5383839,fl:fr_ln:bohls-1
9733910,fl:ri_ln:hamilton-16
4012696,fl:ja_ln:fletcher-6
4590454,fl:te_ln:zettergren-1
8450550,fl:sh_ln:funatsu-2
11775826,fl:ar_ln:magcale-1
5079162,fl:ha_ln:wong-25
6235154,02b5c11pf5yzv4nc2up9243u1
8861827,fl:al_ln:suppes-1
10849120,fl:fe_ln:bi-3
7236674,fl:ta_ln:kawaguchi-12
12391679,fl:fl_ln:bonnaterre-1
11009796,fl:mi_ln:weng-7
10197778,fl:ke_ln:sudo-5
4383364,fl:da_ln:casey-15
5098600,fl:ta_ln:takiguchi-2
9061907,fl:zh_ln:tan-65
5651028,fl:th_ln:giallorenzi-2
8867590,fl:da_ln:park-162
11866678,fl:co_ln:joos-1
D407643,fl:st_ln:wirth-5
6462102,fl:is_ln:nakamura-4
8556080,fl:la_ln:crabtree-1
6614858,fl:st_ln:pekarich-1
11237638,fl:sa_ln:mallick-4
7423317,fl:ro_ln:montgomery-32
6010832,fl:ja_ln:shaw-3
11822294,fl:re_ln:piguet-1
4565504,fl:da_ln:george-20
12220819,fl:ar_ln:derecichei-1
5902922,02b6goan0ejvyvdgc0cdsqr28
7129490,fl:an_ln:pichotta-1
9940241,fl:jo_ln:livesey-2
9391232,fl:ji_ln:hu-66
5558089,fl:da_ln:castiglione-2
9765444,fl:da_ln:lin-9
10853023,fl:to_ln:cullen-1
11203877,fl:an_ln:nilsson-8
7016655,fl:no_ln:vakilian-1
7338953,fl:ro_ln:marshall-27
8021316,fl:je_ln:dodd-1
11083611,fl:si_ln:loganathan-2
7019007,fl:be_ln:wang-12
9791394,fl:ch_ln:schuh-1
11877544,fl:mu_ln:aamir-1
9823313,fl:wi_ln:lew-3
10326383,fl:di_ln:wienecke-1
6802359,fl:ke_ln:ban-9
5329944,fl:ca_ln:fabian-1
7126159,fl:ju_ln:itai-1
8469801,fl:ma_ln:ocko-2
8405400,fl:to_ln:ristau-1
6756453,fl:mi_ln:nishi-9
H683,fl:ja_ln:brubaker-3
11748826,fl:ei_ln:egawa-1
8589580,fl:an_ln:imam-1
4786848,fl:el_ln:nickerson-1
5392810,02b8m140gpgj38bxhjcma5wy9
4074353,fl:wi_ln:woods-5
12346549,fl:zh_ln:zeng-97
6000835,fl:sh_ln:wang-222
7930758,fl:hy_ln:cho-134
12227624,fl:re_ln:schulman-1
11208477,fl:sa_ln:stimple-1
11561151,fl:ma_ln:vannest-2
6595186,fl:ka_ln:moteki-2
5719264,fl:ki_ln:shon-1
12100923,fl:ku_ln:akai-1
11623670,fl:ka_ln:zhuo-2
9684313,fl:zd_ln:chajec-1
10793162,fl:ji_ln:yoon-72
5466861,fl:ma_ln:dawson-2
5840759,fl:mu_ln:krishna-5
8222409,fl:ak_ln:imai-9
D523507,fl:da_ln:perry-15
11383697,fl:ak_ln:nabeshima-3
10863986,fl:fr_ln:shelton-6
5491630,fl:th_ln:genise-1
8874667,fl:da_ln:postlethwaite-1
4238118,02baedawtkmevkh07uq0pkjui
11186599,fl:yu_ln:liang-182
11927587,fl:ba_ln:yu-16
11256937,fl:se_ln:ucar-1
10556850,fl:th_ln:merker-1
12341186,fl:m._ln:armacanqui-1
5785583,fl:pa_ln:becherer-1
5866940,fl:fu_ln:ni-1
5149704,fl:mi_ln:martin-42
7564768,fl:ak_ln:uchida-13
8914638,fl:ma_ln:katagi-1
5850098,fl:pa_ln:shan-1
10395641,fl:da_ln:nahamoo-1
7102909,fl:ya_ln:koide-5
11768082,fl:ro_ln:koch-21
4289851,fl:re_ln:traber-1
9845275,fl:wo_ln:kwon-8
8124133,fl:li_ln:yang-29
9138162,fl:al_ln:stemmer-2
11030871,fl:ku_ln:wedig-1
11513414,fl:an_ln:lattes-2
5075120,fl:an_ln:caridis-2
8987537,fl:pi_ln:tardif-1
D665393,fl:ph_ln:baker-10
7997587,fl:ba_ln:gong-12
4007204,fl:ma_ln:descamps-2
12206517,fl:sc_ln:brickner-1
12421667,fl:ma_ln:burazin-1
8560569,fl:ey_ln:zimran-1
4663602,fl:do_ln:pignataro-1
D736232,fl:ha_ln:aglassinger-1
11452789,fl:jo_ln:dolmetsch-1
D764226,fl:ch_ln:ming-3
8932370,fl:da_ln:puerta-2
11715884,fl:en_ln:adas-1
11988437,fl:hy_ln:park-514
8754197,fl:nn_ln:ekwuribe-1
6900976,fl:hi_ln:kojima-42
D641245,fl:no_ln:tiilikka-2
10689160,fl:bo_ln:puechl-1
11970928,fl:li_ln:lv-14
7499234,fl:ja_ln:laks-1
8471991,fl:do_ln:shin-93
10106801,fl:re_ln:seigneuric-1
8428863,fl:jo_ln:silberling-1
9585003,fl:g._ln:engstrom-1
4988970,fl:ul_ln:schonauer-1
9036960,fl:ca_ln:augusto-1
5859322,fl:da_ln:wickersham-1
8479997,fl:jo_ln:britts-1
RE44651,fl:yo_ln:kim-672
11061316,fl:ma_ln:uchida-46
8221215,fl:da_ln:tedesco-5
D921471,fl:mi_ln:kemppi-1
7326039,fl:do_ln:shin-87
11077421,fl:st_ln:dietz-5
7069000,fl:m._ln:corson-1
6274478,fl:ra_ln:tiwari-19
10224580,fl:ta_ln:kim-466
12194293,fl:br_ln:colin-2
8174471,fl:hy_ln:kim-532
11114327,fl:ji_ln:he-4
10183572,fl:ma_ln:keller-23
4357453,fl:jo_ln:sinnreich-2
8652355,fl:da_ln:klier-1
11787451,fl:ya_ln:okumura-6
11794248,fl:xi_ln:wang-608
12130839,fl:na_ln:reichman-2
11886748,fl:an_ln:raghavan-2
7879386,fl:pl_ln:villareal-1
11098013,fl:ku_ln:huang-208
11198352,fl:ke_ln:takeuchi-16
9574537,fl:al_ln:hayman-2
D967542,fl:se_ln:gunther-1
8858791,fl:re_ln:wiemers-1
9708521,fl:ri_ln:weiss-5
8868476,fl:mi_ln:potkonjak-1
8603676,fl:sa_ln:ryu-60
5102013,fl:er_ln:chevalier-2
8495551,fl:th_ln:ludwig-4
10138824,fl:da_ln:ogawa-4
D575154,fl:ro_ln:lebrasbrown-1
10220764,fl:yu_ln:nakanishi-17
8845937,fl:ma_ln:gawryla-1
11855739,fl:sh_ln:wang-773
5996258,fl:ra_ln:simmons-12
12185021,fl:di_ln:suman-1
8481462,fl:ca_ln:abad-1
9156992,fl:ma_ln:prabhu-4
10640500,fl:ma_ln:mackey-6
12230049,fl:an_ln:tjang-1
12466613,fl:pa_ln:janzen-1
11419531,fl:ti_ln:ramsey-6
11551635,fl:sz_ln:loh-1
8489193,fl:ro_ln:greenberg-6
PP19509,fl:sh_ln:takeuchi-23
11833855,fl:br_ln:hill-59
9438138,fl:za_ln:murphree-1
6617088,fl:te_ln:taguchi-5
7232911,fl:ro_ln:pannell-2
4380833,fl:sh_ln:peters-5
4288612,fl:ro_ln:lewis-37
D573719,fl:to_ln:sullivan-4
4894842,fl:da_ln:fitzmartin-1
10244569,fl:ak_ln:murakawa-1
6865376,fl:ti_ln:forrester-1
4257728,fl:he_ln:schmidt-15
9667213,fl:ka_ln:ookuri-1
D965051,fl:ma_ln:eastwood-1
5133825,fl:ke_ln:natsui-2
9142384,fl:jo_ln:persoon-1
RE46518,fl:ma_ln:ruppen-1
D561610,fl:fr_ln:renaldi-1
6895031,fl:na_ln:yamabayashi-2
4820735,fl:be_ln:becker-1
5323516,fl:gy_ln:hartmann-1
5440936,fl:wa_ln:spani-2
D608162,fl:kw_ln:tung-1
7264445,fl:ul_ln:rathmann-1
11215794,fl:ya_ln:wang-137
8273857,fl:li_ln:ma-66
D481762,fl:jo_ln:nemazi-1
6365905,fl:yo_ln:koyama-27
